timestamp,datetime,threat_level,detections_count,max_confidence,labels,frame_number
1781086469.811,2026-06-10 15:14:29,WARNING,2,0.711,SMOKE|SMOKE,50
1781086469.999,2026-06-10 15:14:29,WARNING,1,0.697,SMOKE,51
1781086470.079,2026-06-10 15:14:30,WARNING,3,0.773,SMOKE|SMOKE|SMOKE,52
1781086470.148,2026-06-10 15:14:30,WARNING,2,0.782,SMOKE|SMOKE,53
1781086470.196,2026-06-10 15:14:30,WARNING,1,0.716,SMOKE,54
1781086470.274,2026-06-10 15:14:30,WARNING,1,0.724,SMOKE,55
1781086470.328,2026-06-10 15:14:30,WARNING,1,0.728,SMOKE,56
1781086470.400,2026-06-10 15:14:30,WARNING,1,0.741,SMOKE,57
1781086470.460,2026-06-10 15:14:30,WARNING,1,0.733,SMOKE,58
1781086470.510,2026-06-10 15:14:30,WARNING,1,0.732,SMOKE,59
1781086470.579,2026-06-10 15:14:30,WARNING,2,0.741,SMOKE|SMOKE,60
1781086470.635,2026-06-10 15:14:30,WARNING,2,0.742,SMOKE|SMOKE,61
1781086470.695,2026-06-10 15:14:30,WARNING,3,0.741,FIRE|SMOKE|SMOKE,62
1781086470.753,2026-06-10 15:14:30,WARNING,2,0.737,SMOKE|SMOKE,63
1781086470.820,2026-06-10 15:14:30,WARNING,2,0.703,SMOKE|SMOKE,64
1781086470.878,2026-06-10 15:14:30,WARNING,4,0.702,FIRE|SMOKE|SMOKE|SMOKE,65
1781086470.940,2026-06-10 15:14:30,WARNING,2,0.737,SMOKE|SMOKE,66
1781086470.979,2026-06-10 15:14:30,WARNING,2,0.735,SMOKE|SMOKE,67
1781086471.054,2026-06-10 15:14:31,WARNING,3,0.701,SMOKE|SMOKE|SMOKE,68
1781086471.117,2026-06-10 15:14:31,WARNING,2,0.738,SMOKE|SMOKE,69
1781086471.160,2026-06-10 15:14:31,WARNING,2,0.740,SMOKE|SMOKE,70
1781086471.240,2026-06-10 15:14:31,WARNING,2,0.739,SMOKE|SMOKE,71
1781086471.283,2026-06-10 15:14:31,WARNING,2,0.740,SMOKE|SMOKE,72
1781086471.349,2026-06-10 15:14:31,WARNING,2,0.739,SMOKE|SMOKE,73
1781086471.404,2026-06-10 15:14:31,WARNING,2,0.736,SMOKE|SMOKE,74
1781086471.465,2026-06-10 15:14:31,WARNING,2,0.736,SMOKE|SMOKE,75
1781086471.535,2026-06-10 15:14:31,WARNING,2,0.725,SMOKE|SMOKE,76
1781086471.576,2026-06-10 15:14:31,WARNING,3,0.728,SMOKE|SMOKE|SMOKE,77
1781086471.635,2026-06-10 15:14:31,WARNING,1,0.726,SMOKE,78
1781086471.708,2026-06-10 15:14:31,WARNING,1,0.550,SMOKE,79
1781086474.104,2026-06-10 15:14:34,WARNING,1,0.561,SMOKE,119
1781086474.224,2026-06-10 15:14:34,WARNING,1,0.633,SMOKE,120
1781086474.293,2026-06-10 15:14:34,WARNING,1,0.698,SMOKE,121
1781086474.343,2026-06-10 15:14:34,WARNING,1,0.773,SMOKE,122
1781086474.370,2026-06-10 15:14:34,WARNING,2,0.779,SMOKE|SMOKE,123
1781086474.401,2026-06-10 15:14:34,WARNING,2,0.775,SMOKE|SMOKE,124
1781086474.461,2026-06-10 15:14:34,WARNING,2,0.706,SMOKE|SMOKE,125
1781086474.505,2026-06-10 15:14:34,WARNING,2,0.671,SMOKE|SMOKE,126
1781086474.569,2026-06-10 15:14:34,WARNING,2,0.611,SMOKE|SMOKE,127
1781086474.618,2026-06-10 15:14:34,WARNING,2,0.614,SMOKE|SMOKE,128
1781086474.686,2026-06-10 15:14:34,WARNING,2,0.559,SMOKE|SMOKE,129
1781086474.750,2026-06-10 15:14:34,WARNING,2,0.576,SMOKE|SMOKE,130
1781086474.813,2026-06-10 15:14:34,WARNING,2,0.567,SMOKE|SMOKE,131
1781086474.850,2026-06-10 15:14:34,WARNING,1,0.563,SMOKE,132
1781086474.930,2026-06-10 15:14:34,WARNING,1,0.552,SMOKE,133
1781086474.999,2026-06-10 15:14:34,WARNING,1,0.540,SMOKE,134
1781086475.050,2026-06-10 15:14:35,WARNING,1,0.717,SMOKE,135
1781086475.117,2026-06-10 15:14:35,WARNING,1,0.567,SMOKE,136
1781086475.167,2026-06-10 15:14:35,WARNING,1,0.801,SMOKE,137
1781086475.236,2026-06-10 15:14:35,WARNING,3,0.794,SMOKE|SMOKE|SMOKE,138
1781086475.303,2026-06-10 15:14:35,WARNING,3,0.734,SMOKE|SMOKE|SMOKE,139
1781086475.347,2026-06-10 15:14:35,WARNING,4,0.725,SMOKE|SMOKE|SMOKE|SMOKE,140
1781086475.403,2026-06-10 15:14:35,WARNING,3,0.721,SMOKE|SMOKE|SMOKE,141
1781086475.462,2026-06-10 15:14:35,WARNING,4,0.736,SMOKE|SMOKE|SMOKE|SMOKE,142
1781086475.523,2026-06-10 15:14:35,WARNING,4,0.741,SMOKE|SMOKE|SMOKE|SMOKE,143
1781086475.586,2026-06-10 15:14:35,WARNING,4,0.647,SMOKE|SMOKE|SMOKE|SMOKE,144
1781086475.649,2026-06-10 15:14:35,WARNING,3,0.629,SMOKE|SMOKE|SMOKE,145
1781086475.709,2026-06-10 15:14:35,WARNING,2,0.725,SMOKE|SMOKE,146
1781086475.774,2026-06-10 15:14:35,WARNING,2,0.830,SMOKE|SMOKE,147
1781086475.833,2026-06-10 15:14:35,WARNING,2,0.619,SMOKE|SMOKE,148
1781086475.893,2026-06-10 15:14:35,WARNING,1,0.572,SMOKE,149
1781086475.961,2026-06-10 15:14:35,WARNING,1,0.607,SMOKE,150
1781086475.986,2026-06-10 15:14:35,WARNING,1,0.603,SMOKE,151
1781086476.070,2026-06-10 15:14:36,WARNING,1,0.570,SMOKE,152
1781086476.896,2026-06-10 15:14:36,WARNING,2,0.721,SMOKE|SMOKE,164
1781086676.549,2026-06-10 15:17:56,WARNING,1,0.780,SMOKE,26
1781086676.734,2026-06-10 15:17:56,WARNING,5,0.674,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,27
1781086676.818,2026-06-10 15:17:56,WARNING,5,0.726,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,28
1781086676.877,2026-06-10 15:17:56,WARNING,5,0.678,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,29
1781086676.924,2026-06-10 15:17:56,WARNING,2,0.720,SMOKE|SMOKE,30
1781086677.039,2026-06-10 15:17:57,WARNING,2,0.731,SMOKE|SMOKE,31
1781086677.090,2026-06-10 15:17:57,WARNING,1,0.753,SMOKE,32
1781086677.138,2026-06-10 15:17:57,WARNING,1,0.753,SMOKE,33
1781086677.192,2026-06-10 15:17:57,WARNING,1,0.745,SMOKE,34
1781086677.263,2026-06-10 15:17:57,WARNING,2,0.758,SMOKE|SMOKE,35
1781086677.305,2026-06-10 15:17:57,WARNING,3,0.758,SMOKE|SMOKE|SMOKE,36
1781086677.369,2026-06-10 15:17:57,WARNING,3,0.751,SMOKE|SMOKE|SMOKE,37
1781086677.441,2026-06-10 15:17:57,WARNING,3,0.761,SMOKE|SMOKE|SMOKE,38
1781086677.499,2026-06-10 15:17:57,WARNING,2,0.762,SMOKE|SMOKE,39
1781086677.543,2026-06-10 15:17:57,WARNING,3,0.762,SMOKE|SMOKE|SMOKE,40
1781086677.627,2026-06-10 15:17:57,WARNING,3,0.754,SMOKE|SMOKE|SMOKE,41
1781086677.680,2026-06-10 15:17:57,WARNING,2,0.739,SMOKE|SMOKE,42
1781086677.733,2026-06-10 15:17:57,WARNING,4,0.732,SMOKE|SMOKE|SMOKE|SMOKE,43
1781086677.785,2026-06-10 15:17:57,WARNING,3,0.735,SMOKE|SMOKE|SMOKE,44
1781086677.844,2026-06-10 15:17:57,WARNING,3,0.732,SMOKE|SMOKE|SMOKE,45
1781086677.917,2026-06-10 15:17:57,WARNING,3,0.729,SMOKE|SMOKE|SMOKE,46
1781086677.963,2026-06-10 15:17:57,WARNING,3,0.726,SMOKE|SMOKE|SMOKE,47
1781086678.016,2026-06-10 15:17:58,WARNING,3,0.728,SMOKE|SMOKE|SMOKE,48
1781086678.083,2026-06-10 15:17:58,WARNING,3,0.729,SMOKE|SMOKE|SMOKE,49
1781086678.140,2026-06-10 15:17:58,WARNING,3,0.727,SMOKE|SMOKE|SMOKE,50
1781086678.196,2026-06-10 15:17:58,WARNING,2,0.724,SMOKE|SMOKE,51
1781086678.275,2026-06-10 15:17:58,WARNING,3,0.717,SMOKE|SMOKE|SMOKE,52
1781086678.338,2026-06-10 15:17:58,WARNING,4,0.777,SMOKE|SMOKE|SMOKE|SMOKE,53
1781086678.384,2026-06-10 15:17:58,WARNING,3,0.778,SMOKE|SMOKE|SMOKE,54
1781086678.506,2026-06-10 15:17:58,WARNING,2,0.716,SMOKE|SMOKE,55
1781086678.543,2026-06-10 15:17:58,WARNING,3,0.719,SMOKE|SMOKE|SMOKE,56
1781086678.587,2026-06-10 15:17:58,WARNING,3,0.712,SMOKE|SMOKE|SMOKE,57
1781086678.653,2026-06-10 15:17:58,WARNING,5,0.693,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,58
1781086678.696,2026-06-10 15:17:58,WARNING,6,0.751,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,59
1781086678.736,2026-06-10 15:17:58,WARNING,6,0.753,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,60
1781086678.819,2026-06-10 15:17:58,WARNING,5,0.732,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,61
1781086678.864,2026-06-10 15:17:58,WARNING,7,0.691,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,62
1781086678.915,2026-06-10 15:17:58,WARNING,6,0.698,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,63
1781086678.988,2026-06-10 15:17:58,WARNING,5,0.734,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,64
1781086679.040,2026-06-10 15:17:59,WARNING,2,0.721,SMOKE|SMOKE,65
1781086679.101,2026-06-10 15:17:59,WARNING,2,0.723,SMOKE|SMOKE,66
1781086679.174,2026-06-10 15:17:59,WARNING,3,0.712,SMOKE|SMOKE|SMOKE,67
1781086679.236,2026-06-10 15:17:59,WARNING,6,0.756,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,68
1781086679.308,2026-06-10 15:17:59,WARNING,4,0.692,SMOKE|SMOKE|SMOKE|SMOKE,69
1781086679.358,2026-06-10 15:17:59,WARNING,3,0.709,SMOKE|SMOKE|SMOKE,70
1781086679.418,2026-06-10 15:17:59,WARNING,3,0.700,SMOKE|SMOKE|SMOKE,71
1781086679.464,2026-06-10 15:17:59,WARNING,4,0.707,SMOKE|SMOKE|SMOKE|SMOKE,72
1781086679.541,2026-06-10 15:17:59,WARNING,3,0.715,SMOKE|SMOKE|SMOKE,73
1781086679.587,2026-06-10 15:17:59,WARNING,2,0.728,SMOKE|SMOKE,74
1781086679.644,2026-06-10 15:17:59,WARNING,2,0.714,SMOKE|SMOKE,75
1781086679.712,2026-06-10 15:17:59,WARNING,4,0.723,SMOKE|SMOKE|SMOKE|SMOKE,76
1781086679.775,2026-06-10 15:17:59,WARNING,2,0.732,SMOKE|SMOKE,77
1781086679.825,2026-06-10 15:17:59,WARNING,5,0.715,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,78
1781086679.887,2026-06-10 15:17:59,WARNING,3,0.759,SMOKE|SMOKE|SMOKE,79
1781086679.929,2026-06-10 15:17:59,WARNING,3,0.756,SMOKE|SMOKE|SMOKE,80
1781086679.986,2026-06-10 15:17:59,WARNING,2,0.756,SMOKE|SMOKE,81
1781086680.060,2026-06-10 15:18:00,WARNING,2,0.751,SMOKE|SMOKE,82
1781086680.116,2026-06-10 15:18:00,WARNING,2,0.757,SMOKE|SMOKE,83
1781086680.190,2026-06-10 15:18:00,WARNING,2,0.716,SMOKE|SMOKE,84
1781086680.254,2026-06-10 15:18:00,WARNING,2,0.756,SMOKE|SMOKE,85
1781086680.304,2026-06-10 15:18:00,WARNING,1,0.752,SMOKE,86
1781086680.365,2026-06-10 15:18:00,WARNING,2,0.729,SMOKE|SMOKE,87
1781086680.413,2026-06-10 15:18:00,WARNING,2,0.722,SMOKE|SMOKE,88
1781086680.466,2026-06-10 15:18:00,WARNING,1,0.723,SMOKE,89
1781086680.549,2026-06-10 15:18:00,WARNING,2,0.751,SMOKE|SMOKE,90
1781086680.604,2026-06-10 15:18:00,WARNING,2,0.732,SMOKE|SMOKE,91
1781086680.659,2026-06-10 15:18:00,WARNING,3,0.727,SMOKE|SMOKE|SMOKE,92
1781086680.712,2026-06-10 15:18:00,WARNING,2,0.727,SMOKE|SMOKE,93
1781086680.773,2026-06-10 15:18:00,WARNING,3,0.730,SMOKE|SMOKE|SMOKE,94
1781086680.859,2026-06-10 15:18:00,WARNING,4,0.750,SMOKE|SMOKE|SMOKE|SMOKE,95
1781086680.922,2026-06-10 15:18:00,WARNING,5,0.694,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,96
1781086680.966,2026-06-10 15:18:00,WARNING,4,0.704,SMOKE|SMOKE|SMOKE|SMOKE,97
1781086681.018,2026-06-10 15:18:01,WARNING,4,0.681,SMOKE|SMOKE|SMOKE|SMOKE,98
1781086681.079,2026-06-10 15:18:01,WARNING,5,0.670,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,99
1781086681.162,2026-06-10 15:18:01,WARNING,5,0.638,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,100
1781086681.202,2026-06-10 15:18:01,WARNING,6,0.642,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,101
1781086681.247,2026-06-10 15:18:01,WARNING,4,0.641,SMOKE|SMOKE|SMOKE|SMOKE,102
1781086681.318,2026-06-10 15:18:01,WARNING,4,0.609,SMOKE|SMOKE|SMOKE|SMOKE,103
1781086681.390,2026-06-10 15:18:01,WARNING,4,0.622,SMOKE|SMOKE|SMOKE|SMOKE,104
1781086681.446,2026-06-10 15:18:01,WARNING,5,0.578,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,105
1781086681.498,2026-06-10 15:18:01,WARNING,4,0.548,SMOKE|SMOKE|SMOKE|SMOKE,106
1781086681.561,2026-06-10 15:18:01,WARNING,2,0.533,SMOKE|SMOKE,107
1781086681.615,2026-06-10 15:18:01,WARNING,2,0.543,SMOKE|SMOKE,108
1781086681.661,2026-06-10 15:18:01,WARNING,2,0.545,SMOKE|SMOKE,109
1781086681.731,2026-06-10 15:18:01,WARNING,2,0.544,SMOKE|SMOKE,110
1781086681.821,2026-06-10 15:18:01,WARNING,2,0.536,SMOKE|SMOKE,111
1781086682.512,2026-06-10 15:18:02,WARNING,1,0.547,SMOKE,117
1781086682.532,2026-06-10 15:18:02,WARNING,1,0.548,SMOKE,118
1781086682.545,2026-06-10 15:18:02,WARNING,1,0.544,SMOKE,119
1781086683.446,2026-06-10 15:18:03,WARNING,1,0.524,SMOKE,121
1781086683.529,2026-06-10 15:18:03,WARNING,1,0.536,SMOKE,122
1781086683.613,2026-06-10 15:18:03,WARNING,1,0.527,SMOKE,123
1781086683.619,2026-06-10 15:18:03,WARNING,1,0.529,SMOKE,124
1781086683.652,2026-06-10 15:18:03,WARNING,1,0.512,SMOKE,125
1781086683.674,2026-06-10 15:18:03,WARNING,1,0.525,SMOKE,126
1781086684.452,2026-06-10 15:18:04,WARNING,1,0.530,SMOKE,130
1781086684.497,2026-06-10 15:18:04,WARNING,1,0.532,SMOKE,131
1781086684.521,2026-06-10 15:18:04,WARNING,1,0.528,SMOKE,132
1781086685.384,2026-06-10 15:18:05,WARNING,2,0.517,SMOKE|SMOKE,134
1781086685.411,2026-06-10 15:18:05,WARNING,2,0.518,SMOKE|SMOKE,135
1781086685.480,2026-06-10 15:18:05,WARNING,3,0.539,SMOKE|SMOKE|SMOKE,136
1781086685.548,2026-06-10 15:18:05,WARNING,3,0.558,SMOKE|SMOKE|SMOKE,137
1781086685.603,2026-06-10 15:18:05,WARNING,3,0.571,SMOKE|SMOKE|SMOKE,138
1781086685.608,2026-06-10 15:18:05,WARNING,2,0.573,SMOKE|SMOKE,139
1781086685.647,2026-06-10 15:18:05,WARNING,2,0.582,SMOKE|SMOKE,140
1781086685.670,2026-06-10 15:18:05,WARNING,3,0.567,SMOKE|SMOKE|SMOKE,141
1781086685.674,2026-06-10 15:18:05,WARNING,2,0.564,SMOKE|SMOKE,142
1781086685.699,2026-06-10 15:18:05,WARNING,1,0.681,SMOKE,143
1781086685.724,2026-06-10 15:18:05,WARNING,3,0.767,SMOKE|SMOKE|SMOKE,144
1781086685.749,2026-06-10 15:18:05,WARNING,3,0.755,SMOKE|SMOKE|SMOKE,145
1781086685.758,2026-06-10 15:18:05,WARNING,3,0.759,SMOKE|SMOKE|SMOKE,146
1781086685.782,2026-06-10 15:18:05,WARNING,3,0.796,SMOKE|SMOKE|SMOKE,147
1781086685.789,2026-06-10 15:18:05,WARNING,2,0.794,SMOKE|SMOKE,148
1781086685.808,2026-06-10 15:18:05,WARNING,2,0.788,SMOKE|SMOKE,149
1781086685.832,2026-06-10 15:18:05,WARNING,3,0.767,SMOKE|SMOKE|SMOKE,150
1781086685.857,2026-06-10 15:18:05,WARNING,2,0.745,SMOKE|SMOKE,151
1781086685.883,2026-06-10 15:18:05,WARNING,3,0.759,SMOKE|SMOKE|SMOKE,152
1781086685.919,2026-06-10 15:18:05,WARNING,4,0.712,SMOKE|SMOKE|SMOKE|SMOKE,153
1781086685.951,2026-06-10 15:18:05,WARNING,6,0.576,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,154
1781086685.982,2026-06-10 15:18:05,WARNING,4,0.702,SMOKE|SMOKE|SMOKE|SMOKE,155
1781086686.006,2026-06-10 15:18:06,WARNING,4,0.720,SMOKE|SMOKE|SMOKE|SMOKE,156
1781086686.013,2026-06-10 15:18:06,WARNING,3,0.722,SMOKE|SMOKE|SMOKE,157
1781086686.029,2026-06-10 15:18:06,WARNING,3,0.706,SMOKE|SMOKE|SMOKE,158
1781086686.056,2026-06-10 15:18:06,WARNING,4,0.659,SMOKE|SMOKE|SMOKE|SMOKE,159
1781086686.085,2026-06-10 15:18:06,WARNING,5,0.615,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,160
1781086686.105,2026-06-10 15:18:06,WARNING,5,0.607,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,161
1781086686.127,2026-06-10 15:18:06,WARNING,5,0.559,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,162
1781086686.150,2026-06-10 15:18:06,WARNING,5,0.585,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,163
1781086686.156,2026-06-10 15:18:06,WARNING,5,0.585,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,164
1781086686.179,2026-06-10 15:18:06,WARNING,4,0.593,SMOKE|SMOKE|SMOKE|SMOKE,165
1781086686.207,2026-06-10 15:18:06,WARNING,4,0.602,SMOKE|SMOKE|SMOKE|SMOKE,166
1781086686.234,2026-06-10 15:18:06,WARNING,4,0.614,SMOKE|SMOKE|SMOKE|SMOKE,167
1781086686.261,2026-06-10 15:18:06,WARNING,4,0.599,SMOKE|SMOKE|SMOKE|SMOKE,168
1781086686.271,2026-06-10 15:18:06,WARNING,4,0.594,SMOKE|SMOKE|SMOKE|SMOKE,169
1781086686.279,2026-06-10 15:18:06,WARNING,3,0.596,SMOKE|SMOKE|SMOKE,170
1781086686.325,2026-06-10 15:18:06,WARNING,2,0.586,SMOKE|SMOKE,171
1781086686.354,2026-06-10 15:18:06,WARNING,3,0.737,SMOKE|SMOKE|SMOKE,172
1781086686.393,2026-06-10 15:18:06,WARNING,3,0.686,SMOKE|SMOKE|SMOKE,173
1781086686.427,2026-06-10 15:18:06,WARNING,2,0.685,SMOKE|SMOKE,174
1781086686.479,2026-06-10 15:18:06,WARNING,5,0.642,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,175
1781086686.539,2026-06-10 15:18:06,WARNING,3,0.718,SMOKE|SMOKE|SMOKE,176
1781086686.585,2026-06-10 15:18:06,WARNING,2,0.738,SMOKE|SMOKE,177
1781086686.622,2026-06-10 15:18:06,WARNING,3,0.736,SMOKE|SMOKE|SMOKE,178
1781086686.686,2026-06-10 15:18:06,WARNING,3,0.736,SMOKE|SMOKE|SMOKE,179
1781086686.746,2026-06-10 15:18:06,WARNING,4,0.736,SMOKE|SMOKE|SMOKE|SMOKE,180
1781086686.831,2026-06-10 15:18:06,WARNING,3,0.715,SMOKE|SMOKE|SMOKE,181
1781086686.881,2026-06-10 15:18:06,WARNING,2,0.665,SMOKE|SMOKE,182
1781086686.937,2026-06-10 15:18:06,WARNING,2,0.630,SMOKE|SMOKE,183
1781086686.993,2026-06-10 15:18:06,WARNING,2,0.665,SMOKE|SMOKE,184
1781086687.066,2026-06-10 15:18:07,WARNING,2,0.670,SMOKE|SMOKE,185
1781086687.108,2026-06-10 15:18:07,WARNING,2,0.710,SMOKE|SMOKE,186
1781086687.178,2026-06-10 15:18:07,WARNING,3,0.732,SMOKE|SMOKE|SMOKE,187
1781086687.244,2026-06-10 15:18:07,WARNING,3,0.706,SMOKE|SMOKE|SMOKE,188
1781086687.291,2026-06-10 15:18:07,WARNING,3,0.677,SMOKE|SMOKE|SMOKE,189
1781086687.359,2026-06-10 15:18:07,WARNING,3,0.684,SMOKE|SMOKE|SMOKE,190
1781086687.394,2026-06-10 15:18:07,WARNING,3,0.681,SMOKE|SMOKE|SMOKE,191
1781086687.465,2026-06-10 15:18:07,WARNING,3,0.742,SMOKE|SMOKE|SMOKE,192
1781086687.534,2026-06-10 15:18:07,WARNING,3,0.738,SMOKE|SMOKE|SMOKE,193
1781086687.586,2026-06-10 15:18:07,WARNING,3,0.727,SMOKE|SMOKE|SMOKE,194
1781086687.653,2026-06-10 15:18:07,WARNING,3,0.733,SMOKE|SMOKE|SMOKE,195
1781086687.700,2026-06-10 15:18:07,WARNING,2,0.730,SMOKE|SMOKE,196
1781086687.761,2026-06-10 15:18:07,WARNING,4,0.643,SMOKE|SMOKE|SMOKE|SMOKE,197
1781086687.827,2026-06-10 15:18:07,WARNING,3,0.680,SMOKE|SMOKE|SMOKE,198
1781086687.904,2026-06-10 15:18:07,WARNING,4,0.589,SMOKE|SMOKE|SMOKE|SMOKE,199
1781086687.950,2026-06-10 15:18:07,WARNING,4,0.575,SMOKE|SMOKE|SMOKE|SMOKE,200
1781086688.005,2026-06-10 15:18:08,WARNING,4,0.597,SMOKE|SMOKE|SMOKE|SMOKE,201
1781086688.079,2026-06-10 15:18:08,WARNING,5,0.562,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,202
1781086688.141,2026-06-10 15:18:08,WARNING,4,0.610,SMOKE|SMOKE|SMOKE|SMOKE,203
1781086688.193,2026-06-10 15:18:08,WARNING,4,0.566,SMOKE|SMOKE|SMOKE|SMOKE,204
1781086688.228,2026-06-10 15:18:08,WARNING,3,0.563,SMOKE|SMOKE|SMOKE,205
1781086688.306,2026-06-10 15:18:08,WARNING,3,0.552,SMOKE|SMOKE|SMOKE,206
1781086688.379,2026-06-10 15:18:08,WARNING,3,0.561,SMOKE|SMOKE|SMOKE,207
1781086688.423,2026-06-10 15:18:08,WARNING,3,0.546,SMOKE|SMOKE|SMOKE,208
1781086688.488,2026-06-10 15:18:08,WARNING,4,0.581,SMOKE|SMOKE|SMOKE|SMOKE,209
1781086688.558,2026-06-10 15:18:08,WARNING,5,0.597,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,210
1781086688.589,2026-06-10 15:18:08,WARNING,5,0.596,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,211
1781086688.665,2026-06-10 15:18:08,WARNING,6,0.644,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,212
1781086688.734,2026-06-10 15:18:08,WARNING,5,0.595,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,213
1781086688.806,2026-06-10 15:18:08,WARNING,5,0.624,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,214
1781086688.884,2026-06-10 15:18:08,WARNING,4,0.633,SMOKE|SMOKE|SMOKE|SMOKE,215
1781086688.935,2026-06-10 15:18:08,WARNING,4,0.615,SMOKE|SMOKE|SMOKE|SMOKE,216
1781086688.988,2026-06-10 15:18:08,WARNING,4,0.619,SMOKE|SMOKE|SMOKE|SMOKE,217
1781086689.026,2026-06-10 15:18:09,WARNING,3,0.615,SMOKE|SMOKE|SMOKE,218
1781086689.090,2026-06-10 15:18:09,WARNING,4,0.601,SMOKE|SMOKE|SMOKE|SMOKE,219
1781086689.146,2026-06-10 15:18:09,WARNING,3,0.630,SMOKE|SMOKE|SMOKE,220
1781086689.201,2026-06-10 15:18:09,WARNING,3,0.584,SMOKE|SMOKE|SMOKE,221
1781086689.263,2026-06-10 15:18:09,WARNING,3,0.576,SMOKE|SMOKE|SMOKE,222
1781086689.327,2026-06-10 15:18:09,WARNING,2,0.584,SMOKE|SMOKE,223
1781086689.376,2026-06-10 15:18:09,WARNING,2,0.576,SMOKE|SMOKE,224
1781086689.443,2026-06-10 15:18:09,WARNING,2,0.624,SMOKE|SMOKE,225
1781086689.511,2026-06-10 15:18:09,WARNING,2,0.653,SMOKE|SMOKE,226
1781086689.556,2026-06-10 15:18:09,WARNING,1,0.617,SMOKE,227
1781086689.618,2026-06-10 15:18:09,WARNING,1,0.647,SMOKE,228
1781086689.705,2026-06-10 15:18:09,WARNING,1,0.631,SMOKE,229
1781086689.749,2026-06-10 15:18:09,WARNING,1,0.628,SMOKE,230
1781086689.812,2026-06-10 15:18:09,WARNING,1,0.633,SMOKE,231
1781086689.861,2026-06-10 15:18:09,WARNING,1,0.616,SMOKE,232
1781086689.916,2026-06-10 15:18:09,WARNING,1,0.606,SMOKE,233
1781086689.988,2026-06-10 15:18:09,WARNING,1,0.617,SMOKE,234
1781086690.040,2026-06-10 15:18:10,WARNING,1,0.604,SMOKE,235
1781086690.092,2026-06-10 15:18:10,WARNING,1,0.615,SMOKE,236
1781086690.161,2026-06-10 15:18:10,WARNING,1,0.582,SMOKE,237
1781086690.210,2026-06-10 15:18:10,WARNING,2,0.568,SMOKE|SMOKE,238
1781086690.274,2026-06-10 15:18:10,WARNING,3,0.570,SMOKE|SMOKE|SMOKE,239
1781086690.354,2026-06-10 15:18:10,WARNING,3,0.554,SMOKE|SMOKE|SMOKE,240
1781086690.379,2026-06-10 15:18:10,WARNING,2,0.552,SMOKE|SMOKE,241
1781086690.460,2026-06-10 15:18:10,WARNING,2,0.541,SMOKE|SMOKE,242
1781086690.527,2026-06-10 15:18:10,WARNING,1,0.538,SMOKE,243
1781086690.592,2026-06-10 15:18:10,WARNING,2,0.554,SMOKE|SMOKE,244
1781086691.496,2026-06-10 15:18:11,WARNING,1,0.516,SMOKE,249
1781086691.542,2026-06-10 15:18:11,WARNING,1,0.505,SMOKE,250
1781086691.580,2026-06-10 15:18:11,WARNING,2,0.615,SMOKE|SMOKE,251
1781086691.634,2026-06-10 15:18:11,WARNING,4,0.640,SMOKE|SMOKE|SMOKE|SMOKE,252
1781086691.687,2026-06-10 15:18:11,WARNING,4,0.661,SMOKE|SMOKE|SMOKE|SMOKE,253
1781086691.726,2026-06-10 15:18:11,WARNING,5,0.649,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,254
1781086691.766,2026-06-10 15:18:11,WARNING,5,0.663,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,255
1781086691.801,2026-06-10 15:18:11,WARNING,5,0.652,SMOKE|SMOKE|SMOKE|SMOKE|SMOKE,256
